Identifiant de document,Reference document,1 Articles CGI,2 Articles CGI,3 Articles CGI,4 Articles CGI,5 Articles CGI,No disposition,Date mutation,Nature mutation,Valeur fonciere,No voie,B/T/Q,Type de voie,Code voie,Voie,Code postal,Commune,Code departement,Code commune,Prefixe de section,Section,No plan,No Volume,1er lot,Surface Carrez du 1er lot,2eme lot,Surface Carrez du 2eme lot,3eme lot,Surface Carrez du 3eme lot,4eme lot,Surface Carrez du 4eme lot,5eme lot,Surface Carrez du 5eme lot,Nombre de lots,Code type local,Type local,Identifiant local,Surface reelle bati,Nombre pieces principales,Nature culture,Nature culture speciale,Surface terrain,prix_m2
,,,,,,,1,29/07/2024,Vente,44000.0,139.0,,AV,1915,CHARLES DE GAULLE,33200.0,BORDEAUX,33,63,,OI,54,,36,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,15/07/2024,Vente,883000.0,65.0,,RUE,4815,JUDE,33200.0,BORDEAUX,33,63,,YK,34,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0.0,S,,614.0,inf
,,,,,,,1,15/07/2024,Vente,883000.0,65.0,,RUE,4815,JUDE,33200.0,BORDEAUX,33,63,,YK,34,,,,,,,,,,,,0,1.0,Maison,,145.0,5.0,S,,614.0,6089.6551724137935
,,,,,,,1,22/07/2024,Vente,163000.0,6.0,,ALL,8762,STENDHAL,33300.0,BORDEAUX,33,63,,RH,210,,14,,,,,,,,,,1,2.0,Appartement,,38.0,2.0,,,,4289.473684210527
,,,,,,,1,19/07/2024,Vente,261500.0,11.0,,CRS,3985,GEORGES CLEMENCEAU,33000.0,BORDEAUX,33,63,,KW,207,,10,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,11/07/2024,Vente,351225.0,6.0,,RUE,5470,DE LEYBARDIE,33300.0,BORDEAUX,33,63,,RT,2,,2,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,11/07/2024,Vente,351225.0,6.0,,RUE,5470,DE LEYBARDIE,33300.0,BORDEAUX,33,63,,RT,2,,4,"84,90",,,,,,,,,1,2.0,Appartement,,83.0,3.0,,,,4231.626506024097
,,,,,,,1,18/07/2024,Vente,151770.0,58.0,,RUE,6210,MAURICE,33300.0,BORDEAUX,33,63,,RP,171,,3,,,,,,,,,,1,2.0,Appartement,,50.0,2.0,,,,3035.4
,,,,,,,1,18/07/2024,Vente,93000.0,4.0,,RUE,9115,DE TURENNE,33000.0,BORDEAUX,33,63,,KV,71,,31,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,18/07/2024,Vente,93000.0,4.0,,RUE,9115,DE TURENNE,33000.0,BORDEAUX,33,63,,KV,71,,30,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,18/07/2024,Vente,93000.0,4.0,,RUE,9115,DE TURENNE,33000.0,BORDEAUX,33,63,,KV,71,,32,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,23/07/2024,Vente,701450.0,145.0,,RUE,3735,FRERE,33000.0,BORDEAUX,33,63,,OZ,19,,,,,,,,,,,,0,1.0,Maison,,112.0,4.0,S,,112.0,6262.946428571428
,,,,,,,1,23/07/2024,Vente,606000.0,27.0,,RUE,8040,ROLLAND,33000.0,BORDEAUX,33,63,,KW,184,,13,"93,14",,,,,,,,,1,2.0,Appartement,,101.0,2.0,,,,6000.0
,,,,,,,1,23/07/2024,Vente,606000.0,27.0,,RUE,8040,ROLLAND,33000.0,BORDEAUX,33,63,,KW,184,,4,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,26/07/2024,Vente,559640.0,49.0,,RUE,1195,DE BRACH,33000.0,BORDEAUX,33,63,,MA,98,,,,,,,,,,,,0,1.0,Maison,,135.0,5.0,S,,151.0,4145.481481481482
,,,,,,,1,26/07/2024,Vente,144000.0,38.0,,RUE,5100,LAJARTE,33800.0,BORDEAUX,33,63,,CT,329,,21,,,,,,,,,,1,2.0,Appartement,,28.0,1.0,,,,5142.857142857143
,,,,,,,1,26/07/2024,Vente,144000.0,38.0,,RUE,5100,LAJARTE,33800.0,BORDEAUX,33,63,,CT,329,,24,,,,,,,,,,1,2.0,Appartement,,34.0,1.0,,,,4235.294117647059
,,,,,,,1,04/07/2024,Vente,156670.0,43.0,,RUE,5377,LEON JOUHAUX,33800.0,BORDEAUX,33,63,,BY,285,,2325,"66,35",,,,,,,,,1,2.0,Appartement,,68.0,3.0,,,,2303.970588235294
,,,,,,,1,04/07/2024,Vente,156670.0,53.0,,RUE,5377,LEON JOUHAUX,33800.0,BORDEAUX,33,63,,BY,285,,2423,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,30/07/2024,Vente,260450.0,10.0,,RUE,0815,BELLUS MAREILHAC,33200.0,BORDEAUX,33,63,,VB,176,,96,"56,34",,,,,,,,,1,2.0,Appartement,,54.0,2.0,,,,4823.148148148148
,,,,,,,1,30/07/2024,Vente,260450.0,10.0,,RUE,0815,BELLUS MAREILHAC,33200.0,BORDEAUX,33,63,,VB,176,,27,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,12/07/2024,Vente,293050.0,27.0,,IMP,9045,TOUSSAINT LOUVERTURE,33800.0,BORDEAUX,33,63,,EO,20,,2,,,,,,,,,,1,2.0,Appartement,,78.0,3.0,,,,3757.051282051282
,,,,,,,1,12/07/2024,Vente,293050.0,27.0,,IMP,9045,TOUSSAINT LOUVERTURE,33800.0,BORDEAUX,33,63,,EO,20,,2,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,25/07/2024,Vente,306000.0,216.0,,RUE,6605,MOUNEYRA,33000.0,BORDEAUX,33,63,,EW,41,,,,,,,,,,,,0,1.0,Maison,,65.0,3.0,S,,110.0,4707.692307692308
,,,,,,,1,24/07/2024,Vente,662100.0,43.0,,RUE,6975,PASTEUR,33200.0,BORDEAUX,33,63,,MX,161,,,,,,,,,,,,0,1.0,Maison,,112.0,5.0,S,,164.0,5911.607142857143
,,,,,,,1,05/07/2024,Vente,430000.0,87.0,,RUE,6525,MONTGOLFIER,33000.0,BORDEAUX,33,63,,PO,87,,,,,,,,,,,,0,2.0,Appartement,,68.0,4.0,S,,149.0,6323.529411764706
,,,,,,,1,05/07/2024,Vente,430000.0,87.0,,RUE,6525,MONTGOLFIER,33000.0,BORDEAUX,33,63,,PO,87,,,,,,,,,,,,0,2.0,Appartement,,83.0,4.0,S,,149.0,5180.722891566265
,,,,,,,1,25/07/2024,Vente,450041.0,3.0,,RUE,4260,DE GUILLOT,33800.0,BORDEAUX,33,63,,CB,27,,,,,,,,,,,,0,1.0,Maison,,78.0,3.0,S,,204.0,5769.75641025641
,,,,,,,1,03/07/2024,Vente,269700.0,124.0,,RUE,3570,FONDAUDEGE,33000.0,BORDEAUX,33,63,,LE,99,,14,"59,59",,,,,,,,,1,2.0,Appartement,,41.0,2.0,,,,6578.048780487805
,,,,,,,1,23/07/2024,Vente,291515.34,128.0,,RUE,1145,BOURBON,33300.0,BORDEAUX,33,63,,RX,65,,79,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,23/07/2024,Vente,291515.34,128.0,,RUE,1145,BOURBON,33300.0,BORDEAUX,33,63,,RX,65,,71,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,23/07/2024,Vente,291515.34,128.0,,RUE,1145,BOURBON,33300.0,BORDEAUX,33,63,,RX,65,,35,,,,,,,,,,1,2.0,Appartement,,67.0,3.0,,,,4350.975223880598
,,,,,,,2,22/07/2024,Vente,290000.0,11.0,,RUE,4340,HECTOR BERLIOZ,33200.0,BORDEAUX,33,63,,YR,101,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0.0,S,,359.0,inf
,,,,,,,2,22/07/2024,Vente,290000.0,11.0,,RUE,4340,HECTOR BERLIOZ,33200.0,BORDEAUX,33,63,,YR,101,,,,,,,,,,,,0,1.0,Maison,,92.0,5.0,S,,359.0,3152.1739130434785
,,,,,,,1,04/07/2024,Vente,271500.0,36.0,,ALL,4318,HAUSSMANN,33300.0,BORDEAUX,33,63,,RM,45,,370,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,04/07/2024,Vente,271500.0,36.0,,ALL,4318,HAUSSMANN,33300.0,BORDEAUX,33,63,,RM,45,,159,,,,,,,,,,1,2.0,Appartement,,64.0,3.0,,,,4242.1875
,,,,,,,1,29/07/2024,Vente,279220.0,105.0,,RUE,4810,JUDAIQUE,33000.0,BORDEAUX,33,63,,LA,156,,8,"45,19",,,,,,,,,1,2.0,Appartement,,48.0,2.0,,,,5817.083333333333
,,,,,,,1,26/07/2024,Vente,430000.0,24.0,,RUE,8760,STEHELIN CAUD,33200.0,BORDEAUX,33,63,,VX,88,,1025,"112,00",1074,,,,,,,,2,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,26/07/2024,Vente,430000.0,24.0,,RUE,8760,STEHELIN CAUD,33200.0,BORDEAUX,33,63,,VX,88,,1025,"112,00",1074,,,,,,,,2,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,26/07/2024,Vente,430000.0,24.0,,RUE,8760,STEHELIN CAUD,33200.0,BORDEAUX,33,63,,VX,88,,1053,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,26/07/2024,Vente,430000.0,24.0,,RUE,8760,STEHELIN CAUD,33200.0,BORDEAUX,33,63,,VX,88,,1025,"112,00",1074,,,,,,,,2,2.0,Appartement,,110.0,4.0,,,,3909.090909090909
,,,,,,,1,24/07/2024,Vente,120000.0,2.0,,PL,2845,DUBURG,33800.0,BORDEAUX,33,63,,DO,151,,7,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,24/07/2024,Vente,120000.0,2.0,,PL,2845,DUBURG,33800.0,BORDEAUX,33,63,,DO,151,,6,"31,23",,,,,,,,,1,2.0,Appartement,,30.0,1.0,,,,4000.0
,,,,,,,1,17/07/2024,Vente,808000.0,61.0,,RUE,2580,DESBIEY,33000.0,BORDEAUX,33,63,,MA,34,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0.0,S,,167.0,inf
,,,,,,,1,17/07/2024,Vente,808000.0,61.0,,RUE,2580,DESBIEY,33000.0,BORDEAUX,33,63,,MA,34,,,,,,,,,,,,0,1.0,Maison,,150.0,6.0,S,,167.0,5386.666666666667
,,,,,,,1,30/07/2024,Vente,360570.0,4.0,,CRS,6265,DU MEDOC,33300.0,BORDEAUX,33,63,,RR,28,,128,,,,,,,,,,1,2.0,Appartement,,65.0,2.0,,,,5547.2307692307695
,,,,,,,1,30/07/2024,Vente,360570.0,4.0,,CRS,6265,DU MEDOC,33300.0,BORDEAUX,33,63,,RR,28,,30,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,31/07/2024,Vente,2250000.0,57.0,,RUE,4475,HUGUERIE,33000.0,BORDEAUX,33,63,,KV,99,,,,,,,,,,,,0,2.0,Appartement,,50.0,3.0,S,,420.0,45000.0
,,,,,,,1,31/07/2024,Vente,2250000.0,57.0,,RUE,4475,HUGUERIE,33000.0,BORDEAUX,33,63,,KV,99,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,475.0,0.0,S,,420.0,4736.8421052631575
,,,,,,,1,04/07/2024,Vente,80000.0,8.0,,RUE,1695,DE CAUSSEROUGE,33000.0,BORDEAUX,33,63,,DR,104,,4,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,04/07/2024,Vente,80000.0,8.0,,RUE,1695,DE CAUSSEROUGE,33000.0,BORDEAUX,33,63,,DR,104,,1,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,11/07/2024,Vente,30000.0,135.0,,CRS,9500,DE L YSER,33800.0,BORDEAUX,33,63,,CT,525,,47,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,22/07/2024,Vente,230000.0,232.0,,CRS,9500,DE L YSER,33800.0,BORDEAUX,33,63,,CM,1,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,120.0,0.0,S,,71.0,1916.6666666666667
,,,,,,,1,24/07/2024,Vente,110000.0,44.0,,RUE,1140,BOUQUIERE,33000.0,BORDEAUX,33,63,,HE,208,,7,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,24/07/2024,Vente,110000.0,44.0,,RUE,1140,BOUQUIERE,33000.0,BORDEAUX,33,63,,HE,208,,8,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,29/07/2024,Vente,590000.0,2.0,,RUE,2020,DU CHATEAU TROMPETTE,33000.0,BORDEAUX,33,63,,KO,120,,28,,,,,,,,,,1,2.0,Appartement,,93.0,2.0,,,,6344.086021505376
,,,,,,,1,29/07/2024,Vente,590000.0,2.0,,RUE,2020,DU CHATEAU TROMPETTE,33000.0,BORDEAUX,33,63,,KO,120,,17,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,29/07/2024,Vente,590000.0,2.0,,RUE,2020,DU CHATEAU TROMPETTE,33000.0,BORDEAUX,33,63,,KO,120,,5,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,29/07/2024,Vente,590000.0,2.0,,RUE,2020,DU CHATEAU TROMPETTE,33000.0,BORDEAUX,33,63,,KO,120,,18,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,29/07/2024,Vente,590000.0,2.0,,RUE,2020,DU CHATEAU TROMPETTE,33000.0,BORDEAUX,33,63,,KO,120,,19,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,2,29/07/2024,Vente,460000.0,2.0,,RUE,2020,DU CHATEAU TROMPETTE,33000.0,BORDEAUX,33,63,,KO,120,,27,,,,,,,,,,1,2.0,Appartement,,82.0,3.0,,,,5609.756097560976
,,,,,,,1,30/07/2024,Vente,390000.0,42.0,,RUE,4190,GRAVELOTTE,33800.0,BORDEAUX,33,63,,CA,23,,,,,,,,,,,,0,1.0,Maison,,74.0,3.0,S,,185.0,5270.27027027027
,,,,,,,1,30/07/2024,Vente,390000.0,42.0,,RUE,4190,GRAVELOTTE,33800.0,BORDEAUX,33,63,,CA,23,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0.0,S,,185.0,inf
,,,,,,,1,12/07/2024,Vente,165000.0,9.0,,CRS,6265,DU MEDOC,33300.0,BORDEAUX,33,63,,RR,304,,220,"47,83",,,,,,,,,1,2.0,Appartement,,48.0,2.0,,,,3437.5
,,,,,,,1,12/07/2024,Vente,165000.0,9.0,,CRS,6265,DU MEDOC,33300.0,BORDEAUX,33,63,,RR,304,,55,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,26/07/2024,Vente,91750.0,1.0,,RUE,7435,DES PONTETS,33000.0,BORDEAUX,33,63,,DO,293,,5,,,,,,,,,,1,2.0,Appartement,,22.0,1.0,,,,4170.454545454545
,,,,,,,1,25/07/2024,Vente,579000.0,28.0,,RUE,2310,CORNAC,33000.0,BORDEAUX,33,63,,PL,10,,5,"111,75",6,,,,,,,,2,2.0,Appartement,,100.0,3.0,,,,5790.0
,,,,,,,1,25/07/2024,Vente,579000.0,28.0,,RUE,2310,CORNAC,33000.0,BORDEAUX,33,63,,PL,10,,4,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,10/07/2024,Vente,530900.0,49.0,,RUE,3260,ETCHENIQUE,33200.0,BORDEAUX,33,63,,NO,102,,,,,,,,,,,,0,1.0,Maison,,123.0,4.0,S,,147.0,4316.260162601626
,,,,,,,1,25/07/2024,Vente,500000.0,44.0,,RUE,8270,SAINT JOSEPH,33000.0,BORDEAUX,33,63,,PL,109,,,,,,,,,,,,0,2.0,Appartement,,55.0,3.0,S,,88.0,9090.90909090909
,,,,,,,1,25/07/2024,Vente,500000.0,44.0,,RUE,8270,SAINT JOSEPH,33000.0,BORDEAUX,33,63,,PL,109,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,40.0,0.0,S,,88.0,12500.0
,,,,,,,1,25/07/2024,Vente,500000.0,44.0,,RUE,8270,SAINT JOSEPH,33000.0,BORDEAUX,33,63,,PL,109,,,,,,,,,,,,0,2.0,Appartement,,30.0,1.0,S,,88.0,16666.666666666668
,,,,,,,1,25/07/2024,Vente,500000.0,44.0,,RUE,8270,SAINT JOSEPH,33000.0,BORDEAUX,33,63,,PL,109,,,,,,,,,,,,0,2.0,Appartement,,55.0,3.0,S,,88.0,9090.90909090909
,,,,,,,1,30/07/2024,Vente,226000.0,11.0,,CRS,0370,ARISTIDE BRIAND,33000.0,BORDEAUX,33,63,,HB,70,,1,"130,43",,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,,155.0,0.0,,,,1458.0645161290322
,,,,,,,1,29/07/2024,Vente,322000.0,32.0,,RUE,0625,BARENNES,33000.0,BORDEAUX,33,63,,PA,272,,2,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,29/07/2024,Vente,322000.0,32.0,,RUE,0625,BARENNES,33000.0,BORDEAUX,33,63,,PA,272,,17,,,,,,,,,,1,2.0,Appartement,,54.0,2.0,,,,5962.962962962963
,,,,,,,1,31/07/2024,Vente,240000.0,28.0,,RUE,2150,COLBERT,33000.0,BORDEAUX,33,63,,LP,185,,3,,6,,,,,,,,2,2.0,Appartement,,70.0,3.0,,,,3428.5714285714284
,,,,,,,1,31/07/2024,Vente,240000.0,28.0,,RUE,2150,COLBERT,33000.0,BORDEAUX,33,63,,LP,185,,3,,6,,,,,,,,2,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,02/08/2024,Vente,258470.0,4.0,,RUE,8120,DE LA ROUSSELLE,33000.0,BORDEAUX,33,63,,HE,449,,35,,37,,,,,,,,2,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,02/08/2024,Vente,258470.0,4.0,,RUE,8120,DE LA ROUSSELLE,33000.0,BORDEAUX,33,63,,HE,449,,35,,37,,,,,,,,2,2.0,Appartement,,56.0,2.0,,,,4615.535714285715
,,,,,,,1,02/08/2024,Vente,258470.0,4.0,,RUE,8120,DE LA ROUSSELLE,33000.0,BORDEAUX,33,63,,HE,449,,35,,37,,,,,,,,2,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,29/07/2024,Vente,272000.0,36.0,,RUE,2115,CLEMENT,33000.0,BORDEAUX,33,63,,DW,97,,,,,,,,,,,,0,1.0,Maison,,62.0,3.0,S,,40.0,4387.096774193548
,,,,,,,1,01/08/2024,Vente,117700.0,31.0,,CRS,8285,SAINT LOUIS,33300.0,BORDEAUX,33,63,,RD,65,,16,"20,03",,,,,,,,,1,2.0,Appartement,,20.0,1.0,,,,5885.0
,,,,,,,1,30/07/2024,Vente,113000.0,11.0,,QUAI,6465,DE LA MONNAIE,33800.0,BORDEAUX,33,63,,DN,91,,4,"31,40",,,,,,,,,1,2.0,Appartement,,34.0,2.0,,,,3323.529411764706
,,,,,,,1,18/07/2024,Vente,500000.0,85.0,,RUE,3735,FRERE,33000.0,BORDEAUX,33,63,,PO,51,,,,,,,,,,,,0,2.0,Appartement,,21.0,1.0,S,,105.0,23809.52380952381
,,,,,,,1,18/07/2024,Vente,500000.0,85.0,,RUE,3735,FRERE,33000.0,BORDEAUX,33,63,,PO,51,,,,,,,,,,,,0,2.0,Appartement,,45.0,1.0,S,,105.0,11111.111111111111
,,,,,,,1,18/07/2024,Vente,500000.0,85.0,,RUE,3735,FRERE,33000.0,BORDEAUX,33,63,,PO,51,,,,,,,,,,,,0,2.0,Appartement,,40.0,1.0,S,,105.0,12500.0
,,,,,,,1,18/07/2024,Vente,500000.0,85.0,,RUE,3735,FRERE,33000.0,BORDEAUX,33,63,,PO,51,,,,,,,,,,,,0,2.0,Appartement,,24.0,1.0,S,,105.0,20833.333333333332
,,,,,,,1,18/07/2024,Vente,500000.0,85.0,,RUE,3735,FRERE,33000.0,BORDEAUX,33,63,,PO,51,,,,,,,,,,,,0,2.0,Appartement,,41.0,2.0,S,,105.0,12195.121951219513
,,,,,,,1,22/07/2024,Vente,260150.0,27.0,,RUE,0495,AUSONE,33000.0,BORDEAUX,33,63,,HE,28,,14,,,,,,,,,,1,2.0,Appartement,,56.0,2.0,,,,4645.535714285715
,,,,,,,1,16/07/2024,Vente,200000.0,210.0,,RUE,8390,SAINTE CATHERINE,33000.0,BORDEAUX,33,63,,DS,100,,6,,,,,,,,,,1,2.0,Appartement,,55.0,2.0,,,,3636.3636363636365
,,,,,,,1,17/07/2024,Vente,143000.0,40.0,,CRS,6065,DE LA MARNE,33800.0,BORDEAUX,33,63,,DC,43,,2,,,,,,,,,,1,2.0,Appartement,,48.0,2.0,,,,2979.1666666666665
,,,,,,,1,09/07/2024,Vente,220000.0,23.0,,CRS,7711,DE QUEBEC,33300.0,BORDEAUX,33,63,,TC,97,,156,,,,,,,,,,1,2.0,Appartement,,67.0,3.0,,,,3283.582089552239
,,,,,,,1,09/07/2024,Vente,220000.0,23.0,,CRS,7711,DE QUEBEC,33300.0,BORDEAUX,33,63,,TC,97,,114,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,25/07/2024,Vente,234000.0,186.0,,CRS,9500,DE L YSER,33800.0,BORDEAUX,33,63,,CR,311,,36,,,,,,,,,,1,2.0,Appartement,,72.0,3.0,,,,3250.0
,,,,,,,1,25/07/2024,Vente,234000.0,186.0,,CRS,9500,DE L YSER,33800.0,BORDEAUX,33,63,,CR,311,,31,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,01/08/2024,Vente,298000.0,421.0,,RUE,6975,PASTEUR,33200.0,BORDEAUX,33,63,,YT,150,,6,,,,,,,,,,1,1.0,Maison,,73.0,3.0,,,,4082.1917808219177
,,,,,,,1,01/08/2024,Vente,298000.0,421.0,,RUE,6975,PASTEUR,33200.0,BORDEAUX,33,63,,YT,150,,18,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,04/07/2024,Vente,1072950.0,211.0,,BD,7566,DU PRESIDENT WILSON,33200.0,BORDEAUX,33,63,,MX,63,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0.0,S,,424.0,inf
,,,,,,,1,04/07/2024,Vente,1072950.0,211.0,,BD,7566,DU PRESIDENT WILSON,33200.0,BORDEAUX,33,63,,MX,63,,,,,,,,,,,,0,1.0,Maison,,219.0,6.0,S,,424.0,4899.315068493151
,,,,,,,1,04/07/2024,Vente,1072950.0,211.0,,BD,7566,DU PRESIDENT WILSON,33200.0,BORDEAUX,33,63,,MX,63,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0.0,S,,424.0,inf
,,,,,,,1,25/07/2024,Vente,187780.0,41.0,,RUE,6875,DU PALAIS GALLIEN,33000.0,BORDEAUX,33,63,,KX,60,,10,"30,64",,,,,,,,,1,2.0,Appartement,,28.0,1.0,,,,6706.428571428572
,,,,,,,1,03/07/2024,Vente,115000.0,75.0,,CRS,8705,DE LA SOMME,33800.0,BORDEAUX,33,63,,EC,97,,1,,,,,,,,,,1,2.0,Appartement,,31.0,1.0,,,,3709.6774193548385
,,,,,,,1,29/07/2024,Vente,635000.0,70.0,,RUE,4901,KLEBER CAUD,33200.0,BORDEAUX,33,63,,MW,55,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,6.0,0.0,S,,326.0,105833.33333333333
,,,,,,,1,29/07/2024,Vente,635000.0,70.0,,RUE,4901,KLEBER CAUD,33200.0,BORDEAUX,33,63,,MW,55,,,,,,,,,,,,0,1.0,Maison,,110.0,4.0,S,,326.0,5772.727272727273
,,,,,,,1,29/07/2024,Vente,635000.0,70.0,,RUE,4901,KLEBER CAUD,33200.0,BORDEAUX,33,63,,MW,55,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0.0,S,,326.0,inf
,,,,,,,1,01/08/2024,Vente,77000.0,41.0,,AV,0355,D ARES,33200.0,BORDEAUX,33,63,,MI,202,,15,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,01/08/2024,Vente,77000.0,41.0,,AV,0355,D ARES,33200.0,BORDEAUX,33,63,,MI,202,,91,,,,,,,,,,1,2.0,Appartement,,18.0,1.0,,,,4277.777777777777
,,,,,,,1,01/08/2024,Vente,449010.0,213.0,B,RUE,5320,LECOCQ,33000.0,BORDEAUX,33,63,,HR,116,,,,,,,,,,,,0,1.0,Maison,,44.0,2.0,S,,131.0,10204.772727272728
,,,,,,,1,25/07/2024,Vente,115000.0,33.0,,RUE,5377,LEON JOUHAUX,33800.0,BORDEAUX,33,63,,BY,285,,2270,"66,09",,,,,,,,,1,2.0,Appartement,,65.0,3.0,,,,1769.2307692307693
,,,,,,,1,25/07/2024,Vente,115000.0,53.0,,RUE,5377,LEON JOUHAUX,33800.0,BORDEAUX,33,63,,BY,285,,2484,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,11/07/2024,Vente,362000.0,15.0,,RUE,1935,CHARLES DURAND,33300.0,BORDEAUX,33,63,,RX,126,,202,"76,40",,,,,,,,,1,2.0,Appartement,,77.0,3.0,,,,4701.298701298701
,,,,,,,1,11/07/2024,Vente,362000.0,49.0,,RUE,3365,DE LA FAIENCERIE,33300.0,BORDEAUX,33,63,,RX,126,,59,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,22/07/2024,Vente,400000.0,16.0,,RUE,4515,JACQUES CARTIER,33300.0,BORDEAUX,33,63,,SK,141,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,245.0,0.0,S,,253.0,1632.6530612244899
,,,,,,,1,22/07/2024,Vente,400000.0,16.0,,RUE,4515,JACQUES CARTIER,33300.0,BORDEAUX,33,63,,SK,141,,,,,,,,,,,,0,1.0,Maison,,118.0,4.0,S,,253.0,3389.830508474576
,,,,,,,1,18/07/2024,Vente,834960.0,90.0,,RUE,6210,MAURICE,33300.0,BORDEAUX,33,63,,RP,78,,10,"174,03",,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,24/07/2024,Vente,27500.0,179.0,,RUE,1435,CAMILLE GODARD,33000.0,BORDEAUX,33,63,,OT,16,,1614,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,30/07/2024,Vente,300000.0,1.0,,RUE,6530,MONTHYON,33800.0,BORDEAUX,33,63,,DC,128,,,,,,,,,,,,0,2.0,Appartement,,30.0,2.0,S,,51.0,10000.0
,,,,,,,1,30/07/2024,Vente,300000.0,1.0,,RUE,6530,MONTHYON,33800.0,BORDEAUX,33,63,,DC,128,,,,,,,,,,,,0,2.0,Appartement,,63.0,3.0,S,,51.0,4761.9047619047615
,,,,,,,1,30/07/2024,Vente,300000.0,1.0,,RUE,6530,MONTHYON,33800.0,BORDEAUX,33,63,,DC,128,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0.0,S,,51.0,inf
,,,,,,,1,19/07/2024,Vente,110000.0,20.0,,RUE,0800,DES BELLES ILES,33000.0,BORDEAUX,33,63,,HV,89,,7,,,,,,,,,,1,2.0,Appartement,,20.0,2.0,,,,5500.0
